고객번호,가입일,연령,성별,거주지역,카드등급,가입기간_개월,신용점수,월평균이용금액,최근3개월평균이용금액,이용가맹점수,온라인이용비율,리볼빙사용여부,연체횟수_최근1년,콜센터문의횟수_최근6개월,해지여부
CUST001123,2020-11-03,22.0,남성,수도권,일반,67.8,608.0,824000.0,449000.0,16,0.415,미사용,1,2,유지
CUST001124,2020-02-28,40.0,남성,수도권,플래티넘,76.0,579.0,158000.0,193000.0,16,0.922,미사용,0,2,해지
CUST001125,2018-09-15,38.0,남성,수도권,일반,93.5,600.0,607000.0,254000.0,10,0.674,미사용,0,1,해지
CUST001126,2018-12-18,39.0,여성,호남,플래티넘,90.4,778.0,203000.0,190000.0,10,0.293,미사용,0,0,유지
CUST001127,2022-08-12,49.0,여성,수도권,골드,46.6,750.0,629000.0,259000.0,8,0.377,미사용,1,1,해지
CUST001128,2021-07-15,34.0,남성,수도권,일반,59.5,599.0,282000.0,309000.0,12,0.198,미사용,0,1,유지
CUST001129,2023-09-14,36.0,여성,수도권,일반,33.5,751.0,756000.0,775000.0,14,0.084,미사용,1,2,해지
CUST001130,2024-12-16,27.0,남성,영남,골드,18.4,925.0,282000.0,271000.0,23,0.735,사용,0,2,유지
CUST001131,2023-04-10,34.0,여성,제주,일반,38.7,622.0,148000.0,139000.0,11,0.61,미사용,0,0,해지
CUST001132,2023-10-22,55.0,남성,제주,플래티넘,32.3,605.0,392000.0,293000.0,22,0.721,미사용,0,0,유지
CUST001133,2021-08-06,52.0,남성,영남,블랙,58.8,752.0,307000.0,407000.0,25,0.144,미사용,1,0,유지
CUST001134,2022-07-06,44.0,여성,강원,일반,47.8,657.0,610000.0,516000.0,19,0.277,미사용,0,1,유지
CUST001135,2022-11-05,26.0,여성,수도권,블랙,43.8,679.0,759000.0,485000.0,16,0.335,미사용,0,1,유지
CUST001136,2023-06-13,52.0,여성,영남,일반,36.6,634.0,324000.0,258000.0,18,0.125,미사용,1,1,해지
CUST001137,2019-11-22,51.0,남성,영남,블랙,79.2,738.0,1073000.0,857000.0,14,0.885,미사용,0,1,유지
CUST001138,2022-03-05,45.0,남성,수도권,일반,51.8,694.0,463000.0,404000.0,15,,미사용,1,2,유지
CUST001139,2018-11-15,38.0,여성,영남,일반,91.5,621.0,264000.0,210000.0,14,0.344,사용,0,1,해지
CUST001140,2020-02-10,33.0,남성,수도권,일반,76.6,653.0,497000.0,543000.0,14,0.307,미사용,0,1,유지
CUST001141,2021-08-13,61.0,남성,강원,일반,58.5,542.0,173000.0,192000.0,15,0.603,미사용,1,1,해지
CUST001142,2018-02-26,57.0,여성,호남,골드,100.1,842.0,422000.0,484000.0,13,0.868,미사용,0,1,유지
CUST001143,2023-10-06,39.0,남성,충청,플래티넘,32.8,659.0,352000.0,508000.0,15,0.66,미사용,0,2,유지
CUST001144,2019-01-27,47.0,여성,호남,일반,89.1,606.0,1246000.0,1548000.0,13,0.29,미사용,0,1,유지
CUST001145,2022-06-23,19.0,남성,영남,골드,48.2,564.0,639000.0,611000.0,13,0.226,미사용,0,2,유지
CUST001146,2019-09-16,31.0,여성,수도권,일반,81.4,923.0,298000.0,302000.0,13,0.468,미사용,0,0,유지
CUST001147,2025-02-06,54.0,남성,충청,일반,16.7,725.0,604000.0,725000.0,11,0.0,미사용,1,0,유지
CUST001148,2021-10-29,43.0,남성,호남,골드,56.0,771.0,711000.0,1120000.0,10,0.256,미사용,0,0,유지
CUST001149,2021-04-10,60.0,여성,영남,플래티넘,62.6,,1039000.0,1012000.0,13,0.231,미사용,0,0,유지
CUST001150,2019-10-09,42.0,남성,수도권,일반,80.7,654.0,423000.0,426000.0,16,0.647,미사용,1,1,유지
CUST001151,2020-12-11,46.0,남성,수도권,일반,66.6,872.0,343000.0,345000.0,10,0.374,사용,1,1,유지
CUST001152,2022-03-21,24.0,남성,수도권,골드,51.3,690.0,249000.0,251000.0,20,0.436,사용,1,0,유지
CUST001153,2018-01-24,53.0,여성,영남,블랙,101.1,820.0,198000.0,142000.0,17,0.778,미사용,0,1,해지
CUST001154,2024-11-14,42.0,여성,영남,일반,19.5,570.0,462000.0,538000.0,11,0.497,미사용,1,0,해지
CUST001155,2019-06-25,25.0,여성,수도권,일반,84.2,700.0,175000.0,141000.0,18,0.436,미사용,0,0,유지
CUST001156,2024-08-25,67.0,남성,제주,일반,22.1,508.0,784000.0,778000.0,13,0.181,미사용,0,0,유지
CUST001157,2023-02-14,46.0,여성,수도권,일반,40.5,714.0,651000.0,334000.0,20,0.555,미사용,0,0,유지
CUST001158,2023-03-04,31.0,여성,수도권,골드,39.9,746.0,373000.0,389000.0,12,0.279,미사용,0,1,유지
CUST001159,2022-09-02,52.0,남성,호남,플래티넘,45.9,755.0,263000.0,93000.0,13,0.429,사용,0,0,유지
CUST001160,2020-11-29,40.0,남성,제주,일반,67.0,,633000.0,823000.0,11,0.496,미사용,0,0,유지
CUST001161,2021-02-27,28.0,여성,수도권,일반,64.0,705.0,236000.0,317000.0,22,0.288,미사용,1,2,유지
CUST001162,2021-02-15,51.0,여성,강원,일반,64.4,649.0,502000.0,646000.0,23,0.317,미사용,0,0,유지
CUST001163,2024-09-06,29.0,여성,충청,일반,21.7,725.0,286000.0,364000.0,19,0.68,사용,0,2,유지
CUST001164,2022-05-09,33.0,남성,호남,일반,49.7,573.0,431000.0,319000.0,21,0.751,미사용,1,0,유지
CUST001165,2021-09-04,37.0,여성,호남,일반,57.8,625.0,416000.0,548000.0,17,0.504,사용,0,1,유지
CUST001166,2022-12-08,19.0,여성,수도권,골드,42.7,784.0,370000.0,352000.0,22,0.322,사용,1,0,유지
CUST001167,2025-04-15,58.0,남성,영남,골드,14.5,561.0,226000.0,234000.0,15,0.633,미사용,0,0,유지
CUST001168,2024-04-16,39.0,여성,영남,일반,26.4,727.0,1231000.0,1261000.0,21,0.867,미사용,2,0,유지
CUST001169,2024-05-19,33.0,여성,호남,일반,25.4,553.0,209000.0,213000.0,19,1.0,미사용,0,2,유지
CUST001170,2021-12-02,43.0,남성,수도권,일반,54.9,679.0,687000.0,347000.0,16,0.692,미사용,0,2,해지
CUST001171,2021-11-16,19.0,여성,강원,골드,55.4,782.0,360000.0,400000.0,16,0.476,미사용,0,2,유지
CUST001172,2023-09-09,47.0,여성,수도권,플래티넘,33.7,623.0,661000.0,619000.0,15,0.581,미사용,0,2,유지
CUST001173,2023-07-24,,남성,영남,플래티넘,35.2,719.0,624000.0,892000.0,14,0.316,미사용,2,0,해지
CUST001174,2023-07-31,46.0,여성,수도권,골드,35.0,666.0,174000.0,257000.0,10,0.274,미사용,0,2,유지
CUST001175,2021-01-28,52.0,여성,수도권,플래티넘,65.0,733.0,841000.0,871000.0,17,0.762,미사용,0,0,유지
CUST001176,2018-10-11,27.0,남성,영남,블랙,92.6,781.0,771000.0,798000.0,12,0.35,미사용,1,0,유지
CUST001177,2022-08-31,41.0,남성,영남,블랙,46.0,763.0,523000.0,705000.0,15,0.667,미사용,0,0,유지
CUST001178,2019-10-03,53.0,남성,충청,골드,80.9,650.0,339000.0,348000.0,13,0.368,사용,0,3,유지
CUST001179,2022-12-26,54.0,남성,충청,일반,42.1,804.0,504000.0,507000.0,17,0.246,미사용,0,0,유지
CUST001180,2022-02-28,33.0,여성,호남,골드,52.0,618.0,1853000.0,2220000.0,12,0.25,미사용,1,1,유지
CUST001181,2021-05-13,43.0,여성,수도권,일반,61.6,697.0,370000.0,511000.0,15,0.127,미사용,0,1,유지
CUST001182,2018-01-10,44.0,남성,수도권,일반,101.6,714.0,441000.0,315000.0,18,0.654,미사용,0,0,유지
CUST001183,2024-12-10,33.0,여성,수도권,골드,18.6,712.0,379000.0,342000.0,8,0.126,미사용,1,0,유지
CUST001184,2018-08-22,59.0,여성,영남,일반,94.3,705.0,280000.0,275000.0,13,0.658,미사용,0,1,유지
CUST001185,2021-01-16,33.0,남성,충청,플래티넘,65.4,816.0,603000.0,783000.0,21,0.658,사용,1,0,유지
CUST001186,2024-04-20,59.0,남성,영남,골드,26.3,706.0,513000.0,469000.0,20,0.217,미사용,0,0,유지
CUST001187,2023-08-14,27.0,남성,호남,일반,34.5,644.0,474000.0,407000.0,15,0.298,사용,0,3,유지
CUST001188,2025-02-23,59.0,여성,영남,플래티넘,16.2,648.0,571000.0,693000.0,19,0.689,미사용,0,2,유지
CUST001189,2019-06-10,39.0,남성,충청,골드,84.7,489.0,385000.0,473000.0,15,0.333,미사용,0,0,유지
CUST001190,2020-02-06,53.0,여성,수도권,플래티넘,76.7,539.0,309000.0,314000.0,10,0.365,사용,0,0,유지
CUST001191,2018-03-21,28.0,여성,수도권,골드,99.3,842.0,2180000.0,2856000.0,14,0.294,미사용,1,0,유지
CUST001192,2019-03-16,34.0,여성,제주,일반,87.5,824.0,553000.0,406000.0,15,0.82,미사용,0,1,유지
CUST001193,2022-07-19,44.0,여성,강원,일반,47.4,573.0,790000.0,248000.0,18,0.395,사용,0,1,해지
CUST001194,2020-10-26,51.0,남성,수도권,플래티넘,68.1,652.0,881000.0,662000.0,20,0.571,미사용,0,1,유지
CUST001195,2024-09-23,30.0,여성,강원,골드,21.2,833.0,380000.0,322000.0,19,0.782,사용,0,1,유지
CUST001196,2018-02-07,52.0,여성,충청,일반,100.7,639.0,373000.0,520000.0,14,0.628,미사용,1,0,유지
CUST001197,2022-02-23,59.0,남성,수도권,일반,52.2,776.0,613000.0,400000.0,12,0.75,미사용,0,0,유지
CUST001198,2020-11-20,51.0,여성,수도권,플래티넘,67.3,622.0,764000.0,942000.0,10,0.085,사용,0,1,유지
CUST001199,2019-12-17,42.0,여성,수도권,플래티넘,78.4,930.0,956000.0,1169000.0,11,0.204,미사용,0,1,유지
CUST001200,2025-04-11,51.0,남성,영남,일반,14.6,813.0,243000.0,164000.0,9,0.637,미사용,0,0,해지
CUST001201,2025-07-04,45.0,여성,충청,골드,11.9,735.0,349000.0,216000.0,8,,미사용,1,1,해지
CUST001202,2025-03-12,57.0,남성,호남,일반,15.6,769.0,222000.0,262000.0,24,0.482,사용,0,1,유지
CUST001203,2024-10-27,31.0,여성,충청,골드,20.1,,271000.0,278000.0,17,0.495,미사용,2,1,해지
CUST001204,2018-07-12,58.0,여성,수도권,일반,95.6,703.0,707000.0,604000.0,12,0.352,사용,1,0,유지
CUST001205,2019-02-05,33.0,여성,제주,골드,88.8,763.0,186000.0,164000.0,13,0.69,사용,1,0,유지
CUST001206,2024-10-27,28.0,여성,영남,일반,20.1,814.0,246000.0,323000.0,11,0.712,미사용,0,1,유지
CUST001207,2023-07-04,39.0,남성,수도권,골드,35.9,471.0,342000.0,265000.0,12,0.692,미사용,0,0,유지
CUST001208,2019-02-22,44.0,여성,영남,일반,88.2,507.0,614000.0,784000.0,14,0.344,미사용,0,0,해지
CUST001209,2020-08-23,55.0,여성,호남,골드,70.2,690.0,807000.0,933000.0,12,0.393,미사용,0,1,유지
CUST001210,2018-04-18,19.0,남성,영남,일반,98.4,605.0,665000.0,662000.0,12,0.573,미사용,0,1,유지
CUST001211,2022-05-24,,여성,영남,골드,49.2,554.0,235000.0,367000.0,11,0.219,미사용,0,1,유지
CUST001212,2025-04-08,40.0,남성,수도권,블랙,14.7,,902000.0,840000.0,13,,미사용,0,0,유지
CUST001213,2018-07-16,39.0,남성,수도권,골드,95.5,648.0,248000.0,170000.0,16,0.778,미사용,0,2,유지
CUST001214,2023-09-15,67.0,여성,수도권,플래티넘,33.5,649.0,852000.0,412000.0,26,0.139,미사용,0,0,유지
CUST001215,2022-01-20,37.0,남성,수도권,일반,53.3,551.0,286000.0,240000.0,11,0.654,미사용,0,1,유지
CUST001216,2022-03-19,49.0,남성,수도권,골드,51.4,744.0,425000.0,320000.0,11,0.604,미사용,0,1,해지
CUST001217,2020-11-01,32.0,남성,호남,일반,67.9,595.0,355000.0,479000.0,13,0.633,사용,0,1,유지
CUST001218,2022-12-12,33.0,남성,수도권,골드,42.6,748.0,438000.0,286000.0,13,0.586,미사용,0,1,유지
CUST001219,2022-10-08,58.0,남성,영남,일반,44.7,595.0,1273000.0,1247000.0,9,0.835,미사용,0,0,유지
CUST001220,2019-06-04,63.0,남성,수도권,플래티넘,84.9,676.0,167000.0,177000.0,10,0.631,미사용,0,1,유지
CUST001221,2023-06-12,34.0,남성,수도권,플래티넘,36.6,715.0,760000.0,1182000.0,12,0.321,미사용,0,1,유지
CUST001222,2021-11-29,46.0,여성,수도권,플래티넘,55.0,720.0,344000.0,270000.0,17,0.064,미사용,0,1,유지
CUST001223,2018-06-13,19.0,남성,수도권,플래티넘,96.6,690.0,297000.0,362000.0,16,0.21,사용,0,2,유지
CUST001224,2023-05-04,58.0,여성,충청,일반,37.9,801.0,236000.0,269000.0,11,0.634,미사용,1,0,유지
CUST001225,2023-05-31,37.0,여성,제주,일반,37.0,578.0,540000.0,548000.0,13,0.0,미사용,0,1,유지
CUST001226,2023-08-08,54.0,남성,수도권,골드,34.7,830.0,391000.0,311000.0,17,0.393,미사용,0,2,유지
CUST001227,2018-08-07,31.0,여성,호남,일반,94.7,749.0,286000.0,179000.0,15,0.397,사용,1,0,유지
CUST001228,2019-06-24,50.0,여성,호남,일반,84.2,844.0,625000.0,315000.0,11,0.644,사용,0,2,해지
CUST001229,2024-03-21,41.0,여성,수도권,일반,27.3,698.0,889000.0,722000.0,16,0.249,미사용,0,1,유지
CUST001230,2018-03-28,39.0,여성,수도권,일반,99.1,612.0,1188000.0,646000.0,13,0.242,미사용,1,1,유지
CUST001231,2025-06-26,45.0,남성,수도권,플래티넘,12.1,581.0,661000.0,522000.0,7,0.213,미사용,1,1,유지
CUST001232,2024-11-27,63.0,남성,수도권,플래티넘,19.1,704.0,574000.0,640000.0,14,0.253,사용,0,1,유지
CUST001233,2021-07-19,44.0,남성,호남,플래티넘,59.4,661.0,1129000.0,1182000.0,8,0.485,미사용,0,2,유지
CUST001234,2024-05-27,19.0,남성,수도권,일반,25.1,717.0,388000.0,417000.0,12,0.494,미사용,1,1,유지
CUST001235,2022-10-14,44.0,여성,충청,골드,44.5,478.0,189000.0,221000.0,20,,미사용,1,0,유지
CUST001236,2023-12-21,69.0,남성,충청,골드,30.3,803.0,672000.0,1005000.0,14,0.511,미사용,1,0,유지
CUST001237,2024-04-27,37.0,남성,수도권,플래티넘,26.1,682.0,464000.0,404000.0,16,0.0,미사용,0,1,유지
CUST001238,2021-08-26,19.0,여성,수도권,블랙,58.1,671.0,260000.0,350000.0,14,0.352,미사용,0,0,유지
CUST001239,2023-04-07,52.0,여성,수도권,일반,38.8,655.0,407000.0,414000.0,12,0.438,사용,0,0,유지
CUST001240,2025-01-12,51.0,여성,수도권,플래티넘,17.5,720.0,848000.0,732000.0,17,0.341,미사용,0,0,유지
CUST001241,2023-03-09,28.0,여성,호남,일반,39.7,665.0,581000.0,534000.0,10,0.719,미사용,0,0,유지
CUST001242,2024-08-07,38.0,남성,충청,골드,22.7,640.0,445000.0,762000.0,11,0.581,사용,1,0,유지
CUST001243,2020-08-13,33.0,여성,영남,일반,70.5,683.0,308000.0,375000.0,6,0.0,미사용,0,3,유지
CUST001244,2018-09-25,46.0,여성,강원,플래티넘,93.1,635.0,243000.0,286000.0,14,,미사용,1,0,해지
CUST001245,2023-01-23,47.0,여성,호남,블랙,41.2,,496000.0,657000.0,14,0.554,미사용,0,2,유지
CUST001246,2018-09-11,60.0,여성,영남,골드,93.6,665.0,579000.0,557000.0,13,0.434,미사용,0,1,유지
CUST001247,2020-07-26,21.0,여성,충청,일반,71.1,841.0,381000.0,392000.0,9,0.691,미사용,0,0,유지
CUST001248,2023-06-23,36.0,여성,충청,일반,36.2,740.0,439000.0,538000.0,16,0.702,미사용,0,1,유지
CUST001249,2022-01-28,66.0,여성,수도권,골드,53.0,795.0,585000.0,702000.0,12,0.578,미사용,0,0,유지
CUST001250,2022-04-12,79.0,남성,수도권,일반,50.6,607.0,316000.0,364000.0,16,0.535,사용,0,0,유지
CUST001251,2018-11-11,55.0,여성,영남,플래티넘,91.6,785.0,313000.0,206000.0,10,0.437,사용,0,0,유지
CUST001252,2018-01-05,56.0,여성,수도권,골드,101.8,551.0,465000.0,618000.0,12,0.178,미사용,0,0,유지
CUST001253,2020-07-03,29.0,여성,호남,일반,71.9,646.0,458000.0,537000.0,16,0.289,미사용,0,0,유지
CUST001254,2020-09-11,47.0,남성,영남,플래티넘,69.6,563.0,328000.0,340000.0,11,0.286,미사용,0,0,유지
CUST001255,2021-10-22,50.0,남성,충청,일반,56.2,571.0,419000.0,362000.0,5,0.517,사용,0,0,유지
CUST001256,2019-05-12,29.0,여성,영남,골드,85.6,660.0,664000.0,790000.0,12,0.569,미사용,1,0,유지
CUST001257,2018-03-28,55.0,여성,수도권,일반,99.1,,240000.0,196000.0,16,0.184,미사용,2,1,유지
CUST001258,2021-10-19,55.0,여성,영남,플래티넘,56.3,807.0,322000.0,252000.0,15,0.3,미사용,1,0,유지
CUST001259,2021-08-19,23.0,남성,수도권,일반,58.3,725.0,88000.0,36000.0,13,0.655,미사용,0,2,해지
CUST001260,2019-11-07,27.0,남성,영남,일반,79.7,746.0,647000.0,579000.0,11,0.41,미사용,0,0,유지
CUST001261,2022-03-16,26.0,남성,강원,골드,51.5,616.0,602000.0,778000.0,9,0.808,미사용,0,0,유지
CUST001262,2025-05-10,42.0,여성,호남,골드,13.7,638.0,555000.0,738000.0,15,0.673,미사용,0,2,유지
CUST001263,2022-11-09,59.0,남성,수도권,일반,43.7,713.0,579000.0,842000.0,12,0.342,미사용,0,0,유지
CUST001264,2019-06-02,41.0,여성,영남,일반,84.9,607.0,321000.0,293000.0,11,0.137,미사용,0,1,유지
CUST001265,2021-04-29,64.0,여성,수도권,골드,62.0,727.0,767000.0,531000.0,17,0.756,미사용,0,0,유지
CUST001266,2020-11-18,58.0,여성,호남,플래티넘,67.3,564.0,655000.0,781000.0,19,0.004,미사용,2,2,유지
CUST001267,2023-04-27,40.0,여성,수도권,일반,38.1,708.0,565000.0,400000.0,15,0.625,미사용,0,0,유지
CUST001268,2020-08-29,19.0,여성,영남,골드,70.0,574.0,815000.0,778000.0,13,0.604,미사용,0,1,해지
CUST001269,2022-06-22,38.0,남성,영남,플래티넘,48.3,721.0,503000.0,399000.0,17,0.224,미사용,0,0,유지
CUST001270,2022-12-25,34.0,남성,제주,플래티넘,42.1,672.0,343000.0,456000.0,19,0.125,사용,0,1,유지
CUST001271,2023-02-28,33.0,여성,충청,블랙,40.0,625.0,563000.0,554000.0,18,0.523,사용,0,2,유지
CUST001272,2025-05-07,46.0,여성,제주,일반,13.8,600.0,272000.0,243000.0,12,0.483,미사용,0,2,유지
CUST001273,2024-12-08,49.0,남성,영남,블랙,18.7,630.0,453000.0,446000.0,16,0.71,미사용,0,1,유지
CUST001274,2022-05-25,38.0,여성,수도권,일반,49.2,421.0,307000.0,372000.0,18,0.256,사용,2,0,유지
CUST001275,2021-02-10,19.0,남성,제주,플래티넘,64.6,533.0,583000.0,538000.0,15,0.428,미사용,0,1,해지
CUST001276,2022-06-22,46.0,남성,수도권,일반,48.3,522.0,1439000.0,1599000.0,17,0.348,사용,0,0,유지
CUST001277,2018-05-10,42.0,남성,수도권,일반,97.7,708.0,403000.0,568000.0,12,0.324,사용,0,2,유지
CUST001278,2024-10-01,42.0,여성,수도권,플래티넘,20.9,528.0,219000.0,199000.0,14,0.279,미사용,0,0,해지
CUST001279,2018-02-25,47.0,여성,충청,일반,100.1,721.0,1587000.0,1989000.0,21,0.4,미사용,0,1,유지
CUST001280,2019-02-23,50.0,남성,영남,플래티넘,88.2,677.0,213000.0,106000.0,16,0.967,미사용,2,3,해지
CUST001281,2020-04-27,46.0,여성,수도권,일반,74.1,716.0,248000.0,264000.0,10,0.37,미사용,0,0,해지
CUST001282,2021-07-28,29.0,여성,수도권,일반,59.1,639.0,404000.0,282000.0,6,0.0,미사용,0,0,유지
CUST001283,2020-03-03,19.0,남성,수도권,골드,75.9,729.0,245000.0,176000.0,10,0.397,미사용,0,3,유지
CUST001284,2023-06-08,36.0,여성,충청,골드,36.7,733.0,636000.0,290000.0,12,0.25,사용,1,3,해지
CUST001285,2021-03-17,26.0,여성,제주,일반,63.4,684.0,394000.0,329000.0,16,0.698,사용,0,1,유지
CUST001286,2024-08-27,46.0,여성,충청,골드,22.1,723.0,549000.0,621000.0,17,0.565,미사용,0,0,유지
CUST001287,2024-08-14,22.0,남성,충청,일반,22.5,667.0,176000.0,51000.0,18,0.541,미사용,0,1,해지
CUST001288,2023-08-29,23.0,여성,영남,일반,34.0,832.0,69000.0,83000.0,21,0.441,미사용,0,0,유지
CUST001289,2023-08-29,66.0,남성,수도권,일반,34.0,678.0,595000.0,400000.0,12,0.483,미사용,0,0,유지
CUST001290,2022-08-30,45.0,남성,충청,일반,46.0,740.0,170000.0,105000.0,6,0.159,미사용,0,0,유지
CUST001291,2022-03-11,24.0,남성,수도권,일반,51.6,712.0,100000.0,145000.0,10,0.77,사용,1,0,유지
CUST001292,2019-03-17,37.0,여성,강원,일반,87.5,801.0,467000.0,480000.0,11,0.665,미사용,1,0,유지
CUST001293,2023-10-27,61.0,남성,수도권,블랙,32.1,644.0,454000.0,463000.0,17,0.542,미사용,1,1,유지
CUST001294,2018-07-09,37.0,여성,충청,일반,95.7,696.0,491000.0,569000.0,7,0.923,미사용,0,0,유지
CUST001295,2024-05-16,60.0,여성,영남,일반,25.5,595.0,563000.0,644000.0,16,0.388,사용,0,3,해지
CUST001296,2019-01-03,41.0,남성,강원,골드,89.8,742.0,599000.0,581000.0,16,0.286,미사용,0,1,유지
CUST001297,2023-08-29,51.0,여성,영남,일반,34.0,758.0,334000.0,311000.0,15,0.637,미사용,0,0,유지
CUST001298,2019-04-04,39.0,남성,수도권,골드,86.9,,291000.0,172000.0,16,0.412,사용,0,0,유지
CUST001299,2025-02-23,65.0,여성,충청,일반,16.2,717.0,339000.0,375000.0,17,0.247,미사용,0,0,유지
CUST001300,2019-07-04,19.0,여성,영남,플래티넘,83.9,466.0,807000.0,1093000.0,9,0.507,미사용,0,0,유지
CUST001301,2023-08-09,36.0,남성,영남,골드,34.7,706.0,447000.0,505000.0,9,0.679,미사용,0,0,해지
CUST001302,2020-07-31,50.0,여성,호남,플래티넘,71.0,736.0,297000.0,442000.0,14,0.855,미사용,0,0,유지
CUST001303,2020-12-23,44.0,남성,수도권,블랙,66.2,744.0,481000.0,402000.0,7,,미사용,0,3,유지
CUST001304,2020-03-31,49.0,남성,수도권,일반,75.0,757.0,432000.0,254000.0,15,0.593,미사용,1,0,해지
CUST001305,2023-06-20,50.0,여성,호남,일반,36.3,537.0,331000.0,213000.0,9,0.474,미사용,0,2,유지
CUST001306,2025-06-13,48.0,여성,영남,골드,12.5,645.0,520000.0,554000.0,8,0.417,사용,1,1,유지
CUST001307,2024-04-02,58.0,여성,수도권,골드,26.9,781.0,1014000.0,1384000.0,11,0.517,미사용,0,3,유지
CUST001308,2019-04-19,35.0,여성,수도권,일반,86.4,763.0,497000.0,513000.0,10,0.703,미사용,0,3,유지
CUST001309,2024-04-01,47.0,여성,호남,일반,26.9,859.0,223000.0,195000.0,16,0.812,미사용,1,1,해지
CUST001310,2022-01-15,26.0,여성,영남,일반,53.4,720.0,498000.0,645000.0,16,1.0,미사용,0,1,유지
CUST001311,2019-12-11,52.0,여성,호남,일반,78.6,722.0,335000.0,352000.0,12,0.842,미사용,0,1,유지
CUST001312,2021-05-12,40.0,남성,수도권,일반,61.6,604.0,400000.0,266000.0,19,0.0,사용,1,0,해지
CUST001313,2018-05-21,56.0,남성,제주,일반,97.3,615.0,410000.0,246000.0,11,0.422,미사용,0,0,유지
CUST001314,2018-02-22,44.0,여성,충청,일반,100.2,630.0,553000.0,531000.0,12,0.354,미사용,0,1,유지
CUST001315,2023-10-22,40.0,여성,영남,플래티넘,32.3,,428000.0,436000.0,13,0.548,미사용,0,2,유지
CUST001316,2025-03-03,48.0,남성,수도권,플래티넘,15.9,605.0,1020000.0,1439000.0,13,0.689,미사용,1,1,유지
CUST001317,2024-04-03,41.0,남성,충청,일반,26.9,638.0,416000.0,429000.0,19,0.414,미사용,0,1,유지
CUST001318,2025-06-11,47.0,여성,충청,일반,12.6,,383000.0,439000.0,10,0.575,사용,0,0,유지
CUST001319,2024-04-27,40.0,남성,수도권,일반,26.1,820.0,417000.0,364000.0,10,0.467,미사용,1,0,유지
CUST001320,2020-10-07,35.0,남성,호남,일반,68.7,563.0,218000.0,199000.0,12,0.339,미사용,1,0,유지
CUST001321,2020-05-07,46.0,남성,영남,골드,73.8,732.0,404000.0,336000.0,16,0.565,사용,0,1,유지
CUST001322,2020-10-06,31.0,여성,호남,플래티넘,68.8,645.0,261000.0,312000.0,10,0.71,미사용,1,1,유지
CUST001323,2024-03-13,53.0,남성,수도권,일반,27.6,,363000.0,273000.0,16,0.218,미사용,0,0,유지
CUST001324,2020-11-14,42.0,남성,영남,플래티넘,67.5,708.0,229000.0,272000.0,12,0.494,미사용,2,1,유지
CUST001325,2025-04-15,23.0,남성,수도권,플래티넘,14.5,626.0,350000.0,379000.0,13,0.473,사용,0,0,유지
CUST001326,2023-12-08,25.0,여성,수도권,일반,30.7,641.0,1229000.0,1350000.0,12,0.454,미사용,0,2,유지
CUST001327,2023-02-21,42.0,여성,호남,일반,40.2,615.0,1352000.0,1035000.0,14,0.526,사용,0,1,유지
CUST001328,2018-11-29,65.0,여성,제주,골드,91.0,647.0,311000.0,158000.0,16,0.464,미사용,1,1,유지
CUST001329,2021-06-09,45.0,남성,수도권,골드,60.7,562.0,209000.0,245000.0,11,0.241,미사용,1,0,유지
CUST001330,2018-01-15,44.0,여성,영남,일반,101.4,816.0,202000.0,55000.0,17,0.474,사용,0,1,해지
CUST001331,2018-09-10,31.0,여성,수도권,골드,93.6,608.0,298000.0,264000.0,16,0.236,미사용,0,1,유지
CUST001332,2023-02-19,42.0,남성,수도권,일반,40.3,699.0,387000.0,369000.0,15,0.658,미사용,1,0,유지
CUST001333,2023-08-18,39.0,여성,수도권,일반,34.4,753.0,532000.0,531000.0,13,0.309,미사용,0,0,유지
CUST001334,2024-08-07,32.0,남성,수도권,일반,22.7,787.0,697000.0,599000.0,13,0.0,미사용,0,0,해지
CUST001335,2022-11-09,63.0,남성,수도권,일반,43.7,692.0,377000.0,172000.0,14,0.866,미사용,0,0,해지
CUST001336,2024-10-08,33.0,남성,수도권,블랙,20.7,731.0,405000.0,256000.0,15,0.43,미사용,0,2,유지
CUST001337,2018-01-16,39.0,여성,충청,골드,101.4,740.0,451000.0,475000.0,16,0.793,사용,0,1,유지
CUST001338,2019-02-06,45.0,남성,영남,일반,88.7,571.0,286000.0,194000.0,18,0.392,미사용,0,1,해지
CUST001339,2019-08-31,47.0,여성,호남,플래티넘,82.0,793.0,228000.0,288000.0,18,0.669,미사용,1,2,유지
CUST001340,2025-07-20,19.0,여성,호남,일반,11.3,708.0,422000.0,355000.0,8,0.692,사용,0,0,유지
CUST001341,2022-07-03,46.0,남성,수도권,플래티넘,47.9,636.0,246000.0,295000.0,8,0.084,사용,0,2,유지
CUST001342,2022-10-19,43.0,여성,수도권,일반,44.3,564.0,153000.0,149000.0,16,0.256,미사용,0,1,유지
CUST001343,2022-03-29,44.0,여성,호남,플래티넘,51.1,675.0,725000.0,963000.0,11,0.867,미사용,0,0,유지
CUST001344,2021-08-21,48.0,여성,영남,일반,58.3,744.0,894000.0,991000.0,13,0.513,사용,0,1,유지
CUST001345,2021-08-20,37.0,여성,제주,일반,58.3,844.0,328000.0,392000.0,10,0.437,미사용,1,1,유지
CUST001346,2021-01-25,55.0,남성,영남,일반,65.1,,263000.0,357000.0,16,,미사용,0,1,유지
